time	V(gate)	V(gate)-V(top)	V(state)	V(top)	I(Rd)	(V(gate)-V(top))/-Ix(U1:BE)	Ix(U1:BE)
1.932013837490186e-003	3.081341e-001	-6.918659e-001	4.018978e-010	1.000000e+000	6.009948e-012	8.025976e+005	8.620334e-007
1.933435546664205e-003	3.189211e-001	-6.810789e-001	4.010085e-010	1.000000e+000	1.466695e-009	8.231205e+005	8.274352e-007
1.935742843352468e-003	3.355817e-001	-6.644183e-001	4.009937e-010	1.000000e+000	2.868034e-008	8.555553e+005	7.765931e-007
1.937913317957637e-003	3.505424e-001	-6.494576e-001	4.008118e-010	1.000000e+000	1.067209e-007	8.859810e+005	7.330379e-007
1.939000000000000e-003	3.577487e-001	-6.422513e-001	4.007299e-010	1.000000e+000	1.744192e-007	9.009405e+005	7.128676e-007
1.939520092254179e-003	3.610766e-001	-6.389234e-001	4.007186e-010	1.000000e+000	2.197710e-007	9.077152e+005	7.038809e-007
1.940213548593085e-003	3.654489e-001	-6.345511e-001	4.007085e-010	1.000000e+000	2.869543e-007	9.166574e+005	6.922446e-007
1.941000000000000e-003	3.703532e-001	-6.296468e-001	4.007005e-010	1.000000e+000	3.687068e-007	9.268582e+005	6.793345e-007
1.941015257633524e-003	3.690587e-001	-6.156836e-001	4.007005e-010	9.847423e-001	3.458119e-007	9.546887e+005	6.449051e-007
1.941045772900571e-003	3.664568e-001	-5.877703e-001	4.007005e-010	9.542271e-001	3.024875e-007	1.010134e+006	5.818737e-007
1.941106803434667e-003	3.612001e-001	-5.319965e-001	4.007006e-010	8.931966e-001	2.267521e-007	1.116026e+006	4.766882e-007
1.941228864502857e-003	3.505287e-001	-4.206069e-001	4.007006e-010	7.711355e-001	1.216127e-007	1.296571e+006	3.243994e-007
1.941472986639237e-003	3.289207e-001	-1.980926e-001	4.007006e-010	5.270134e-001	6.586695e-009	1.774956e+006	1.116043e-007
1.941511755727239e-003	3.254561e-001	-1.627882e-001	4.007006e-010	4.882443e-001	6.009948e-012	1.876910e+006	8.673201e-008
1.941589293903244e-003	3.184699e-001	-9.223616e-002	4.007006e-010	4.107061e-001	6.009948e-012	1.918256e+006	4.808335e-008
1.941841363916382e-003	2.956218e-001	1.369858e-001	4.006975e-010	1.586361e-001	6.009948e-012	1.913637e+006	-7.158399e-008
1.941896605462654e-003	2.905709e-001	1.871764e-001	4.018802e-010	1.033945e-001	6.009948e-012	1.826438e+006	-1.024816e-007
1.942000000000000e-003	2.810934e-001	2.810934e-001	4.074933e-010	2.382539e-013	6.009948e-012	1.695662e+006	-1.657721e-007
1.942000227467982e-003	2.810905e-001	2.810905e-001	6.656994e-001	0.000000e+000	6.009948e-012	2.840846e+005	-9.894608e-007
1.942000682403946e-003	2.810847e-001	2.810847e-001	9.998916e-001	0.000000e+000	6.009948e-012	2.004631e+005	-1.402177e-006
1.942000796554160e-003	2.810833e-001	2.810833e-001	9.999368e-001	0.000000e+000	6.009948e-012	2.004617e+005	-1.402180e-006
1.942000911902038e-003	2.810818e-001	2.810818e-001	9.999878e-001	0.000000e+000	6.009948e-012	2.004592e+005	-1.402189e-006
1.942001113754802e-003	2.810793e-001	2.810793e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.004550e+005	-1.402206e-006
1.942001614894474e-003	2.810729e-001	2.810729e-001	1.000003e+000	0.000000e+000	6.009948e-012	2.004523e+005	-1.402193e-006
1.942002021535629e-003	2.810677e-001	2.810677e-001	9.999976e-001	0.000000e+000	6.009948e-012	2.004529e+005	-1.402163e-006
1.942002614425136e-003	2.810602e-001	2.810602e-001	1.000002e+000	0.000000e+000	6.009948e-012	2.004538e+005	-1.402120e-006
1.942003615635934e-003	2.810475e-001	2.810475e-001	9.999986e-001	0.000000e+000	6.009948e-012	2.004572e+005	-1.402032e-006
1.942005431814507e-003	2.810245e-001	2.810245e-001	1.000001e+000	0.000000e+000	6.009948e-012	2.004634e+005	-1.401874e-006
1.942009064171655e-003	2.809783e-001	2.809783e-001	9.999995e-001	0.000000e+000	6.009948e-012	2.004769e+005	-1.401550e-006
1.942016328885951e-003	2.808862e-001	2.808862e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.005038e+005	-1.400902e-006
1.942030858314543e-003	2.807020e-001	2.807020e-001	9.999995e-001	0.000000e+000	6.009948e-012	2.005581e+005	-1.399605e-006
1.942059917171726e-003	2.803343e-001	2.803343e-001	1.000002e+000	0.000000e+000	6.009948e-012	2.006662e+005	-1.397018e-006
1.942118034886093e-003	2.796013e-001	2.796013e-001	9.999925e-001	0.000000e+000	6.009948e-012	2.008836e+005	-1.391857e-006
1.942234270314825e-003	2.781456e-001	2.781456e-001	1.000035e+000	0.000000e+000	6.009948e-012	2.013143e+005	-1.381648e-006
1.942466741172291e-003	2.752744e-001	2.752744e-001	9.998090e-001	0.000000e+000	6.009948e-012	2.022094e+005	-1.361333e-006
1.942931682887222e-003	2.696846e-001	2.696846e-001	1.001411e+000	0.000000e+000	6.009948e-012	2.039446e+005	-1.322342e-006
1.943861566317085e-003	2.588181e-001	2.588181e-001	1.010719e+000	0.000000e+000	6.009948e-012	2.062777e+005	-1.254707e-006
1.944094037174551e-003	2.561802e-001	2.561802e-001	1.007309e+000	0.000000e+000	6.009948e-012	2.068268e+005	-1.238622e-006
1.944499530020347e-003	2.517015e-001	2.517015e-001	9.999998e-001	0.000000e+000	6.009948e-012	2.079729e+005	-1.210261e-006
1.944915112697121e-003	2.472025e-001	2.472025e-001	9.999996e-001	0.000000e+000	6.009948e-012	2.091186e+005	-1.182116e-006
1.945358071819359e-003	2.425488e-001	2.425488e-001	9.999997e-001	0.000000e+000	6.009948e-012	2.102748e+005	-1.153485e-006
1.946243990063836e-003	2.334976e-001	2.334976e-001	1.000001e+000	0.000000e+000	6.009948e-012	2.125341e+005	-1.098636e-006
1.946465469624955e-003	2.312973e-001	2.312973e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.130803e+005	-1.085494e-006
1.946908428747194e-003	2.270357e-001	2.270357e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.140895e+005	-1.060471e-006
1.947794346991671e-003	2.187063e-001	2.187063e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.160826e+005	-1.012142e-006
1.948015826552790e-003	2.166792e-001	2.166792e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.165645e+005	-1.000530e-006
1.948458785675028e-003	2.127479e-001	2.127479e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.174564e+005	-9.783473e-007
1.949344703919505e-003	2.051933e-001	2.051933e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.191077e+005	-9.364954e-007
1.951116540408459e-003	1.912131e-001	1.912131e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.219601e+005	-8.614750e-007
1.954660213386366e-003	1.669839e-001	1.669839e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.263444e+005	-7.377428e-007
1.961747559342181e-003	1.281792e-001	1.281792e-001	1.000000e+000	0.000000e+000	6.009948e-012	2.324927e+005	-5.513256e-007
1.971148944091102e-003	8.967465e-002	8.967465e-002	1.000000e+000	0.000000e+000	6.009948e-012	2.379831e+005	-3.768110e-007
1.980267603342141e-003	6.329224e-002	6.329224e-002	1.000000e+000	0.000000e+000	6.009948e-012	2.410001e+005	-2.626232e-007
1.989867449871750e-003	4.273449e-002	4.273449e-002	1.000000e+000	0.000000e+000	6.009948e-012	2.428262e+005	-1.759880e-007
1.991215936441010e-003	4.058806e-002	4.058806e-002	1.000000e+000	0.000000e+000	6.009948e-012	2.429528e+005	-1.670615e-007
1.993013918533356e-003	3.802003e-002	3.802003e-002	1.000000e+000	0.000000e+000	6.009948e-012	2.430722e+005	-1.564145e-007
1.997609882718047e-003	3.197068e-002	3.197068e-002	1.000000e+000	0.000000e+000	6.009948e-012	2.433502e+005	-1.313772e-007
2.000000000000000e-003	2.924740e-002	2.924740e-002	1.000000e+000	1.084202e-013	6.009948e-012	2.434561e+005	-1.201342e-007
2.000001234661055e-003	2.935789e-002	2.812322e-002	1.000000e+000	1.234661e-003	6.009948e-012	2.434947e+005	-1.154983e-007
2.000003703983164e-003	2.957902e-002	2.587504e-002	1.000000e+000	3.703983e-003	6.009948e-012	2.435644e+005	-1.062349e-007
2.000077783646443e-003	3.633359e-002	-4.145006e-002	1.000000e+000	7.778364e-002	6.009948e-012	2.397966e+005	1.728550e-007
2.000156801953941e-003	4.381871e-002	-1.129832e-001	1.000000e+000	1.568020e-001	6.009948e-012	2.249259e+005	5.023132e-007
2.000314838568937e-003	6.012176e-002	-2.547168e-001	1.000000e+000	3.148386e-001	6.009948e-012	1.716335e+005	1.484074e-006
2.000630911798927e-003	9.607016e-002	-5.348417e-001	1.000000e+000	6.309118e-001	6.009948e-012	1.223522e+005	4.371328e-006
2.000675791673711e-003	1.018765e-001	-5.739152e-001	9.999988e-001	6.757917e-001	6.009948e-012	1.142340e+005	5.024031e-006
2.000765551423280e-003	1.148454e-001	-6.507060e-001	9.999384e-001	7.655514e-001	6.009948e-012	9.520550e+004	6.834752e-006
2.000810611125158e-003	1.217945e-001	-6.888166e-001	9.994000e-001	8.106111e-001	6.009948e-012	8.719223e+004	7.899976e-006
2.000841085509947e-003	1.268041e-001	-7.142814e-001	9.965017e-001	8.410855e-001	6.009948e-012	8.205094e+004	8.705341e-006
2.000863096674107e-003	1.305702e-001	-7.325265e-001	9.865877e-001	8.630967e-001	6.009948e-012	7.902430e+004	9.269636e-006
2.000878853427103e-003	1.333323e-001	-7.455212e-001	9.622097e-001	8.788534e-001	6.009948e-012	7.813741e+004	9.541156e-006
2.000891315229696e-003	1.355334e-001	-7.557819e-001	9.113147e-001	8.913152e-001	6.009948e-012	7.983317e+004	9.467015e-006
2.000901536023662e-003	1.373100e-001	-7.642261e-001	8.186355e-001	9.015360e-001	6.009948e-012	8.584063e+004	8.902848e-006
2.000911715560945e-003	1.389719e-001	-7.727436e-001	6.437054e-001	9.117156e-001	6.009948e-012	1.035381e+005	7.463375e-006
2.000925022395900e-003	1.409427e-001	-7.840797e-001	3.160774e-001	9.250224e-001	6.009948e-012	1.759182e+005	4.457069e-006
2.000929781591608e-003	1.415675e-001	-7.882141e-001	1.861503e-001	9.297816e-001	6.009948e-012	2.468889e+005	3.192586e-006
2.000932724339032e-003	1.419128e-001	-7.908116e-001	1.148616e-001	9.327244e-001	6.009948e-012	3.196952e+005	2.473642e-006
2.000935673534841e-003	1.422383e-001	-7.934352e-001	6.309064e-002	9.356735e-001	6.009948e-012	4.078856e+005	1.945239e-006
2.000939093108054e-003	1.426026e-001	-7.964905e-001	2.356380e-002	9.390931e-001	6.009948e-012	5.167642e+005	1.541304e-006
2.000940813728494e-003	1.427822e-001	-7.980315e-001	1.153039e-002	9.408137e-001	6.009948e-012	5.620165e+005	1.419943e-006
2.000941880199435e-003	1.428924e-001	-7.989879e-001	7.227507e-003	9.418802e-001	6.009948e-012	5.797676e+005	1.378118e-006
2.000942885439771e-003	1.429958e-001	-7.998897e-001	4.560983e-003	9.428855e-001	6.009948e-012	5.909387e+005	1.353592e-006
2.000943859519927e-003	1.430959e-001	-8.007636e-001	2.792499e-003	9.438595e-001	6.009948e-012	5.981930e+005	1.338638e-006
2.000944740739794e-003	1.431863e-001	-8.015544e-001	1.713591e-003	9.447407e-001	6.009948e-012	6.023226e+005	1.330773e-006
2.000945531767797e-003	1.432675e-001	-8.022643e-001	1.066980e-003	9.455318e-001	6.009948e-012	6.044647e+005	1.327231e-006
2.000946242934061e-003	1.433404e-001	-8.029025e-001	6.777555e-004	9.462429e-001	6.009948e-012	6.054348e+005	1.326158e-006
2.000946914759332e-003	1.434093e-001	-8.035054e-001	4.303995e-004	9.469147e-001	6.009948e-012	6.057450e+005	1.326475e-006
2.000947545944960e-003	1.434740e-001	-8.040719e-001	2.736090e-004	9.475459e-001	6.009948e-012	6.056529e+005	1.327612e-006
2.000948135459343e-003	1.435345e-001	-8.046009e-001	1.748242e-004	9.481354e-001	6.009948e-012	6.053243e+005	1.329206e-006
2.000948678888181e-003	1.435902e-001	-8.050887e-001	1.132185e-004	9.486789e-001	6.009948e-012	6.048714e+005	1.331008e-006
2.000949191147727e-003	1.436428e-001	-8.055484e-001	7.378574e-005	9.491912e-001	6.009948e-012	6.043495e+005	1.332918e-006
2.000949679814402e-003	1.436929e-001	-8.059869e-001	4.814703e-005	9.496798e-001	6.009948e-012	6.037910e+005	1.334877e-006
2.000950145619140e-003	1.437408e-001	-8.064048e-001	3.148027e-005	9.501456e-001	6.009948e-012	6.032193e+005	1.336835e-006
2.000950590483230e-003	1.437864e-001	-8.068041e-001	2.062906e-005	9.505905e-001	6.009948e-012	6.026479e+005	1.338765e-006
2.000951016995097e-003	1.438302e-001	-8.071868e-001	1.353670e-005	9.510170e-001	6.009948e-012	6.020836e+005	1.340656e-006
2.000951426614712e-003	1.438723e-001	-8.075543e-001	8.893408e-006	9.514266e-001	6.009948e-012	6.015310e+005	1.342498e-006
2.000951820535855e-003	1.439127e-001	-8.079078e-001	5.850200e-006	9.518206e-001	6.009948e-012	6.009927e+005	1.344289e-006
2.000952200001659e-003	1.439517e-001	-8.082483e-001	3.852694e-006	9.522000e-001	6.009948e-012	6.004697e+005	1.346027e-006
2.000952566082904e-003	1.439893e-001	-8.085768e-001	2.539819e-006	9.525661e-001	6.009948e-012	5.999624e+005	1.347712e-006
2.000952919699409e-003	1.440257e-001	-8.088941e-001	1.680956e-006	9.529197e-001	6.009948e-012	5.994706e+005	1.349347e-006
2.000953298254604e-003	1.440646e-001	-8.092337e-001	1.060215e-006	9.532983e-001	6.009948e-012	5.989430e+005	1.351103e-006
2.000953640248667e-003	1.440997e-001	-8.095405e-001	6.849330e-007	9.536402e-001	6.009948e-012	5.984656e+005	1.352693e-006
2.000953992652860e-003	1.441359e-001	-8.098567e-001	4.309773e-007	9.539927e-001	6.009948e-012	5.979734e+005	1.354336e-006
2.000954319537207e-003	1.441696e-001	-8.101500e-001	2.753791e-007	9.543195e-001	6.009948e-012	5.975167e+005	1.355862e-006
2.000954626226268e-003	1.442011e-001	-8.104251e-001	1.792314e-007	9.546262e-001	6.009948e-012	5.970882e+005	1.357295e-006
2.000954926669962e-003	1.442320e-001	-8.106947e-001	1.165546e-007	9.549267e-001	6.009948e-012	5.966685e+005	1.358702e-006
2.000955215748811e-003	1.442617e-001	-8.109540e-001	7.621234e-008	9.552158e-001	6.009948e-012	5.962648e+005	1.360057e-006
2.000955501494383e-003	1.442911e-001	-8.112104e-001	4.955799e-008	9.555015e-001	6.009948e-012	5.958659e+005	1.361398e-006
2.000955777610242e-003	1.443195e-001	-8.114581e-001	3.233234e-008	9.557776e-001	6.009948e-012	5.954805e+005	1.362695e-006
2.000956047939912e-003	1.443473e-001	-8.117006e-001	2.107143e-008	9.560480e-001	6.009948e-012	5.951035e+005	1.363966e-006
2.000956309981808e-003	1.443743e-001	-8.119357e-001	1.377411e-008	9.563100e-001	6.009948e-012	5.947380e+005	1.365199e-006
2.000956566124944e-003	1.444006e-001	-8.121655e-001	9.005467e-009	9.565661e-001	6.009948e-012	5.943810e+005	1.366405e-006
2.000956815567580e-003	1.444263e-001	-8.123892e-001	5.897660e-009	9.568155e-001	6.009948e-012	5.940335e+005	1.367581e-006
2.000957059484573e-003	1.444514e-001	-8.126081e-001	3.863625e-009	9.570595e-001	6.009948e-012	5.936939e+005	1.368732e-006
2.000957297576269e-003	1.444759e-001	-8.128216e-001	2.533995e-009	9.572976e-001	6.009948e-012	5.933624e+005	1.369857e-006
2.000957530464971e-003	1.444999e-001	-8.130305e-001	1.662868e-009	9.575304e-001	6.009948e-012	5.930383e+005	1.370958e-006
2.000957758126479e-003	1.445234e-001	-8.132348e-001	1.092247e-009	9.577581e-001	6.009948e-012	5.927217e+005	1.372035e-006
2.000957980970729e-003	1.445463e-001	-8.134347e-001	7.178818e-010	9.579810e-001	6.009948e-012	5.924119e+005	1.373090e-006
2.000958199087629e-003	1.445688e-001	-8.136303e-001	4.722013e-010	9.581991e-001	6.009948e-012	5.921087e+005	1.374123e-006
2.000958412765758e-003	1.445908e-001	-8.138220e-001	3.107878e-010	9.584128e-001	6.009948e-012	5.918119e+005	1.375136e-006
2.000958622127873e-003	1.446123e-001	-8.140098e-001	2.046904e-010	9.586222e-001	6.009948e-012	5.915211e+005	1.376130e-006
2.000958827392744e-003	1.446335e-001	-8.141939e-001	1.348909e-010	9.588274e-001	6.009948e-012	5.912362e+005	1.377104e-006
2.000959028691397e-003	1.446542e-001	-8.143745e-001	8.894745e-011	9.590287e-001	6.009948e-012	5.909569e+005	1.378061e-006
2.000959226201250e-003	1.446746e-001	-8.145516e-001	5.868426e-011	9.592262e-001	6.009948e-012	5.906829e+005	1.379000e-006
2.000959420050237e-003	1.446945e-001	-8.147255e-001	3.873923e-011	9.594200e-001	6.009948e-012	5.904140e+005	1.379922e-006
2.000959610387582e-003	1.447141e-001	-8.148963e-001	2.558599e-011	9.596104e-001	6.009948e-012	5.901502e+005	1.380829e-006
2.000959797333082e-003	1.447334e-001	-8.150639e-001	1.690731e-011	9.597973e-001	6.009948e-012	5.898912e+005	1.381719e-006
2.000959981015430e-003	1.447523e-001	-8.152287e-001	1.117773e-011	9.599810e-001	6.009948e-012	5.896367e+005	1.382595e-006
2.000960161544909e-003	1.447710e-001	-8.153906e-001	7.393277e-012	9.601616e-001	6.009948e-012	5.893867e+005	1.383456e-006
2.000960339034491e-003	1.447892e-001	-8.155498e-001	4.892306e-012	9.603390e-001	6.009948e-012	5.891410e+005	1.384303e-006
2.000960513584923e-003	1.448072e-001	-8.157064e-001	3.238764e-012	9.605136e-001	6.009948e-012	5.888994e+005	1.385137e-006
2.000960685296563e-003	1.448249e-001	-8.158604e-001	2.144992e-012	9.606853e-001	6.009948e-012	5.886619e+005	1.385958e-006
2.000960854261164e-003	1.448424e-001	-8.160119e-001	1.421177e-012	9.608542e-001	6.009948e-012	5.884281e+005	1.386766e-006
2.000961020568644e-003	1.448595e-001	-8.161611e-001	9.419756e-013	9.610206e-001	6.009948e-012	5.881982e+005	1.387561e-006
2.000961184302534e-003	1.448764e-001	-8.163079e-001	6.245908e-013	9.611843e-001	6.009948e-012	5.879719e+005	1.388345e-006
2.000961345543921e-003	1.448930e-001	-8.164525e-001	4.142953e-013	9.613456e-001	6.009948e-012	5.877491e+005	1.389118e-006
2.000961504368924e-003	1.449094e-001	-8.165950e-001	2.749023e-013	9.615043e-001	6.009948e-012	5.875296e+005	1.389879e-006
2.000961660851040e-003	1.449255e-001	-8.167353e-001	1.824717e-013	9.616609e-001	6.009948e-012	5.873135e+005	1.390629e-006
2.000961815059753e-003	1.449414e-001	-8.168736e-001	1.211595e-013	9.618151e-001	6.009948e-012	5.871006e+005	1.391369e-006
2.000961967061958e-003	1.449571e-001	-8.170099e-001	8.047466e-014	9.619671e-001	6.009948e-012	5.868908e+005	1.392099e-006
2.000962116921211e-003	1.449726e-001	-8.171443e-001	5.346837e-014	9.621169e-001	6.009948e-012	5.866840e+005	1.392818e-006
2.000962264698619e-003	1.449878e-001	-8.172769e-001	3.553584e-014	9.622647e-001	6.009948e-012	5.864801e+005	1.393529e-006
2.000962410452444e-003	1.450028e-001	-8.174076e-001	2.362460e-014	9.624104e-001	6.009948e-012	5.862791e+005	1.394229e-006
2.000962554238680e-003	1.450177e-001	-8.175365e-001	1.571039e-014	9.625542e-001	6.009948e-012	5.860808e+005	1.394921e-006
2.000962696110858e-003	1.450323e-001	-8.176638e-001	1.045034e-014	9.626961e-001	6.009948e-012	5.858853e+005	1.395604e-006
2.000962836120428e-003	1.450468e-001	-8.177894e-001	6.953313e-015	9.628361e-001	6.009948e-012	5.856923e+005	1.396278e-006
2.000962974316687e-003	1.450610e-001	-8.179133e-001	4.660202e-015	9.629743e-001	6.009948e-012	5.855019e+005	1.396944e-006
2.000963553902667e-003	1.451208e-001	-8.184331e-001	2.349679e-015	9.635539e-001	6.009948e-012	5.847041e+005	1.399739e-006
2.000964133488648e-003	1.451807e-001	-8.189528e-001	5.874133e-016	9.641335e-001	6.009948e-012	5.839068e+005	1.402540e-006
2.000964713074628e-003	1.452405e-001	-8.194726e-001	-6.265964e-016	9.647131e-001	6.009948e-012	5.831099e+005	1.405348e-006
2.000965292660609e-003	1.453004e-001	-8.199923e-001	-1.292350e-015	9.652927e-001	6.009948e-012	5.823136e+005	1.408163e-006
2.000965872246589e-003	1.453603e-001	-8.205120e-001	-1.409847e-015	9.658723e-001	6.009948e-012	5.815177e+005	1.410984e-006
2.000966451832570e-003	1.454202e-001	-8.210317e-001	-9.790870e-016	9.664518e-001	6.009948e-012	5.807224e+005	1.413811e-006
2.000967031418550e-003	1.454801e-001	-8.215513e-001	-7.102221e-020	9.670314e-001	6.009948e-012	5.799276e+005	1.416645e-006
2.000974655025284e-003	1.462700e-001	-8.283851e-001	-1.136645e-020	9.746550e-001	6.009948e-012	5.694912e+005	1.454606e-006
2.000984819834263e-003	1.473277e-001	-8.374921e-001	6.355738e-021	9.848198e-001	6.009948e-012	5.557409e+005	1.506983e-006
2.001000000000000e-003	1.489128e-001	-8.510872e-001	1.871166e-019	1.000000e+000	6.009948e-012	5.361928e+005	1.587278e-006
2.001001518016573e-003	1.489346e-001	-8.510654e-001	6.308841e-020	1.000000e+000	6.009948e-012	5.362244e+005	1.587144e-006
2.001004554049721e-003	1.489782e-001	-8.510218e-001	1.454110e-022	1.000000e+000	6.009948e-012	5.362872e+005	1.586877e-006
2.001891943166807e-003	1.611858e-001	-8.388142e-001	-5.781131e-019	1.000000e+000	6.009948e-012	5.534733e+005	1.515546e-006
2.002779332283893e-003	1.729399e-001	-8.270601e-001	-6.107756e-019	1.000000e+000	6.009948e-012	5.707561e+005	1.449061e-006
2.003666721400980e-003	1.842404e-001	-8.157596e-001	-9.784193e-020	1.000000e+000	6.009948e-012	5.879682e+005	1.387421e-006
2.004554110518066e-003	1.950874e-001	-8.049126e-001	9.606878e-019	1.000000e+000	6.009948e-012	6.049118e+005	1.330628e-006
2.005441499635152e-003	2.054809e-001	-7.945191e-001	2.564814e-018	1.000000e+000	6.009948e-012	6.213585e+005	1.278681e-006
2.006328888752238e-003	2.154209e-001	-7.845791e-001	4.714535e-018	1.000000e+000	6.009948e-012	6.370513e+005	1.231579e-006
2.007216277869325e-003	2.249073e-001	-7.750927e-001	7.409853e-018	1.000000e+000	6.009948e-012	6.517087e+005	1.189324e-006
2.009782204114101e-003	2.516842e-001	-7.483158e-001	1.238367e-017	1.000000e+000	6.009948e-012	6.989764e+005	1.070588e-006
2.013040034303141e-003	2.815669e-001	-7.184331e-001	-1.250641e-018	1.000000e+000	6.009948e-012	7.527128e+005	9.544584e-007
2.016000000000000e-003	3.061082e-001	-6.938918e-001	3.238134e-019	1.000000e+000	6.009948e-012	7.990439e+005	8.684025e-007
2.016016829441944e-003	3.047064e-001	-6.784642e-001	3.238066e-019	9.831706e-001	6.009948e-012	8.273223e+005	8.200724e-007
2.016050488325833e-003	3.018830e-001	-6.476287e-001	3.238192e-019	9.495116e-001	6.009948e-012	8.841206e+005	7.325118e-007
2.016117806093609e-003	2.961570e-001	-5.860369e-001	3.238533e-019	8.821939e-001	6.009948e-012	9.941805e+005	5.894673e-007
2.016252441629163e-003	2.844768e-001	-4.630816e-001	3.238726e-019	7.475584e-001	6.009948e-012	1.186929e+006	3.901511e-007
2.016521712700270e-003	2.607064e-001	-2.175809e-001	3.238726e-019	4.782873e-001	6.009948e-012	1.613198e+006	1.348755e-007
2.016647521505269e-003	2.494631e-001	-1.030155e-001	3.238727e-019	3.524785e-001	6.009948e-012	1.913846e+006	5.382642e-008
2.016803572156423e-003	2.353564e-001	3.892852e-002	4.139549e-018	1.964278e-001	6.009948e-012	1.977567e+006	-1.968506e-008
2.016831633276934e-003	2.328109e-001	6.444415e-002	-6.758212e-013	1.683667e-001	6.009948e-012	2.000181e+006	-3.221917e-008
2.016859694397445e-003	2.302614e-001	8.995579e-002	-9.974077e-013	1.403056e-001	6.009948e-012	1.983263e+006	-4.535748e-008
2.016887755517956e-003	2.277079e-001	1.154634e-001	-9.647555e-013	1.122445e-001	6.009948e-012	1.953696e+006	-5.909999e-008
2.016915816638467e-003	2.251504e-001	1.409671e-001	-5.778646e-013	8.418336e-002	6.009948e-012	1.919311e+006	-7.344670e-008
2.016943877758978e-003	2.225890e-001	1.664667e-001	1.632652e-013	5.612224e-002	6.009948e-012	1.883158e+006	-8.839762e-008
2.016971938879489e-003	2.200235e-001	1.919624e-001	1.258634e-012	2.806112e-002	6.009948e-012	1.846631e+006	-1.039527e-007
2.017000000000000e-003	2.174540e-001	2.174540e-001	2.708241e-012	2.382539e-013	6.009948e-012	1.810426e+006	-1.201121e-007
2.017000148202063e-003	2.174539e-001	2.174539e-001	2.746782e-012	0.000000e+000	6.009948e-012	1.810427e+006	-1.201119e-007
2.017000444606189e-003	2.174536e-001	2.174536e-001	2.823861e-012	0.000000e+000	6.009948e-012	1.810427e+006	-1.201117e-007
2.026298829898157e-003	2.077163e-001	2.077163e-001	9.794648e-010	0.000000e+000	6.009948e-012	1.825289e+006	-1.137991e-007
2.035597215190125e-003	1.984114e-001	1.984114e-001	1.740997e-009	0.000000e+000	6.009948e-012	1.839735e+006	-1.078478e-007
2.044895600482093e-003	1.895389e-001	1.895389e-001	2.287422e-009	0.000000e+000	6.009948e-012	1.853539e+006	-1.022579e-007
2.054193985774062e-003	1.810988e-001	1.810988e-001	2.618738e-009	0.000000e+000	6.009948e-012	1.866436e+006	-9.702921e-008
2.063492371066030e-003	1.730911e-001	1.730911e-001	2.734945e-009	0.000000e+000	6.009948e-012	1.878121e+006	-9.216186e-008
2.072790756357998e-003	1.655159e-001	1.655159e-001	2.636045e-009	0.000000e+000	6.009948e-012	1.888247e+006	-8.765583e-008
2.082089141649966e-003	1.583730e-001	1.583730e-001	2.322036e-009	0.000000e+000	6.009948e-012	1.896430e+006	-8.351112e-008
2.106394770164135e-003	1.415117e-001	1.415117e-001	2.327487e-009	0.000000e+000	6.009948e-012	1.915551e+006	-7.387519e-008
2.138802274849695e-003	1.224883e-001	1.224883e-001	2.327955e-009	0.000000e+000	6.009948e-012	1.933763e+006	-6.334191e-008
2.202867340863911e-003	9.007615e-002	9.007615e-002	2.328228e-009	0.000000e+000	6.009948e-012	1.964967e+006	-4.584104e-008
2.211113547834600e-003	8.648868e-002	8.648868e-002	2.328263e-009	0.000000e+000	6.009948e-012	1.968338e+006	-4.393996e-008
2.227605961775979e-003	8.034502e-002	8.034502e-002	2.328268e-009	0.000000e+000	6.009948e-012	1.972334e+006	-4.073600e-008
2.263590789658736e-003	6.793232e-002	6.793232e-002	2.328272e-009	0.000000e+000	6.009948e-012	1.980492e+006	-3.430073e-008
2.268792105421774e-003	6.634144e-002	6.634144e-002	2.328273e-009	0.000000e+000	6.009948e-012	1.981373e+006	-3.348257e-008
2.273993421184811e-003	6.478544e-002	6.478544e-002	2.328273e-009	0.000000e+000	6.009948e-012	1.982228e+006	-3.268313e-008
2.279194736947849e-003	6.326430e-002	6.326430e-002	2.328273e-009	0.000000e+000	6.009948e-012	1.983056e+006	-3.190243e-008
2.284396052710887e-003	6.177803e-002	6.177803e-002	2.328273e-009	0.000000e+000	6.009948e-012	1.983852e+006	-3.114045e-008
2.289597368473925e-003	6.032663e-002	6.032663e-002	2.328274e-009	0.000000e+000	6.009948e-012	1.984612e+006	-3.039720e-008
2.294798684236962e-003	5.891010e-002	5.891010e-002	2.328274e-009	0.000000e+000	6.009948e-012	1.985331e+006	-2.967268e-008
2.300000000000000e-003	5.752843e-002	5.752843e-002	2.328274e-009	0.000000e+000	6.009948e-012	1.986007e+006	-2.896689e-008
